,Asteroid_name,Closest_Date,Distance_in_100000_miles,Max_Size_Miles,Min_Size_Miles,Potential_Danger,Relative_Velocity_MPH
301,(2001 FC90),2001-04-05,140.03942,0.1938165949,0.0866774163,False,16693.2293546184
302,(2001 FR128),2001-04-01,267.57254,0.4440081677,0.1985664891,False,56829.8985903079
303,(2001 GL2),2001-04-09,111.05595,0.2801502144,0.1252869847,False,48373.1109514003
304,(2001 GS2),2001-04-05,142.49398,0.3216554833,0.1438487052,False,23393.3403161407
305,(2001 GS2),2179-04-10,131.65606,0.3216554833,0.1438487052,False,25437.2871428126
306,(2001 GS2),2198-04-10,134.36253,0.3216554833,0.1438487052,False,25650.4636440405
307,(2001 HX7),2001-04-19,197.44276,0.3071786018,0.137374447,False,66849.5965716065
308,(2001 HJ31),2001-04-19,24.43322,0.0641787064,0.0287015901,False,29769.4911439203
309,(2001 HL31),2001-05-10,47.00759,0.3216554833,0.1438487052,True,56218.8407292806
310,(2001 KW18),2001-05-24,31.5946325,0.0233018799,0.0104209175,False,9569.6883006624
311,(2001 KO41),2001-04-03,163.99961,0.2675413778,0.1196481415,False,9835.3918433241
312,(2001 KD68),2001-05-24,158.30008,0.1065101409,0.0476327831,False,10156.0452411258
313,(2001 LD),2000-12-22,442.99108,0.3526882241,0.1577269688,True,34978.3011051325
314,(2001 LD),2001-06-09,37.8349725,0.3526882241,0.1577269688,True,41311.7752024907
315,(2001 MD1),1998-06-03,269.91012,0.1938165949,0.0866774163,False,32604.0226916275
316,(2001 MD1),2001-07-08,57.149755,0.1938165949,0.0866774163,False,15250.217962071
317,(2001 MD1),2004-08-25,313.3546,0.1938165949,0.0866774163,False,33538.3435299906
318,(2001 MS3),2001-06-07,21.571545,0.0585316759,0.0261761612,False,19431.848774761
319,(2001 NY1),2001-07-02,20.32705875,0.0846040122,0.0378360645,False,21684.9703538828
320,(2001 ND13),2001-08-10,95.57738,0.1850934111,0.0827762899,False,23304.2944030108
321,(2001 OF25),2001-07-21,97.74187,0.1938165949,0.0866774163,False,28707.0598990549
322,(2001 OF25),2003-08-23,374.65248,0.1938165949,0.0866774163,False,33482.5985711567
323,(2001 OF25),2109-07-07,357.25932,0.1938165949,0.0866774163,False,40675.7697649422
324,(2001 OF25),2111-08-03,108.55317,0.1938165949,0.0866774163,False,26039.5283680409
325,(2001 OC36),1945-01-22,177.22128,0.097138403,0.0434416145,False,42762.4604150529
326,(2001 OC36),1976-07-16,330.49924,0.097138403,0.0434416145,False,53197.3519633766
327,(2001 OC36),2001-08-03,33.173305,0.097138403,0.0434416145,False,31895.3346538402
328,(2001 PJ),1995-06-02,431.18768,0.2029508896,0.090762397,False,45090.3747764392
329,(2001 PJ),1998-06-24,129.59258,0.2029508896,0.090762397,False,23549.3554666195
330,(2001 PJ),2001-08-20,132.90088,0.2029508896,0.090762397,False,19587.6111405572
331,(2001 PJ),2004-09-18,443.53608,0.2029508896,0.090762397,False,44214.9021493027
332,(2001 PU9),2001-08-23,223.7429,0.5097895857,0.2279848336,False,42995.3802061007
333,(2001 PG14),2001-08-07,74.223235,0.1167860472,0.0522283081,False,19127.9321033315
334,(2001 PJ29),1933-11-08,139.91276,0.0927664547,0.0414864197,False,16783.4592588973
335,(2001 PJ29),2001-08-28,44.5194,0.0927664547,0.0414864197,False,24306.8298293778
336,(2001 PJ29),2002-02-01,449.86176,0.0927664547,0.0414864197,False,15927.0471478883
337,(2001 QJ),2001-08-16,231.11376,0.1612096218,0.0720951346,False,10209.81809243
338,(2001 QD34),2001-08-04,55.547055,0.1017163949,0.0454889547,False,18490.3759899015
339,(2001 QF96),1999-12-08,332.22378,0.0464933628,0.0207924639,False,35997.9568630282
340,(2001 QF96),2001-09-12,30.1594875,0.0464933628,0.0207924639,False,15981.7934889687
341,(2001 QF96),2003-08-07,461.535,0.0464933628,0.0207924639,False,46787.0744957013
342,(2001 QP142),2001-08-25,48.15943,0.0558973165,0.0249980399,False,21333.247107901
343,(2001 QL163),2001-09-10,60.235975,0.1115298092,0.049877647,False,17731.1266794046
344,(2001 RO3),2001-09-09,25.8668525,0.0736870142,0.0329538346,False,20840.2340772922
345,(2001 RP3),2001-09-06,47.759015,0.0771597762,0.0345069009,False,20611.960559354
346,(2001 RQ17),2001-08-30,42.218915,0.122290004,0.0546897524,False,17939.6533376476
347,(2001 RW17),1989-01-03,1591.76976,0.4240245083,0.1896295249,False,14732.8206217337
348,(2001 RW17),2001-07-12,193.58172,0.4240245083,0.1896295249,False,28427.1053826342
349,(2001 RW17),2072-01-13,1711.4976,0.4240245083,0.1896295249,False,16163.0572833569
350,(2001 RX47),2001-07-12,149.33665,0.3526882241,0.1577269688,False,15365.5848815284
351,(2001 SZ169),2001-09-19,29.825015,0.0352688224,0.0157726969,False,10293.9979131575
352,(2001 SA170),2001-09-23,57.08758,0.0885912765,0.0396192233,False,15882.8028450059
353,(2001 SB170),2001-09-12,109.21901,0.1115298092,0.049877647,False,47162.6265446147
354,(2001 SC170),2001-06-04,199.69818,0.3071786018,0.137374447,False,21630.1651414642
355,(2001 SP263),2001-09-26,12.4570725,0.0267541378,0.0119648141,False,23397.3843235783
356,(2001 SR263),2001-09-13,313.98674,0.2933532873,0.1311915784,False,4879.3085177264
357,(2001 SL264),2001-08-28,336.63788,0.464933628,0.2079246394,False,3760.0463931869
358,(2001 SX269),2001-09-11,217.172,0.1850934111,0.0827762899,False,5621.4732152858
359,(2001 SD270),2001-10-07,152.29712,0.1942633882,0.0868772283,False,33606.4158108002
360,(2001 SD286),2001-09-22,18.99875875,0.0321655483,0.0143848705,False,28519.8444481794
361,(2001 SD286),2182-06-08,161.04978,0.0321655483,0.0143848705,False,34801.6594928978
362,(2001 TB),2001-10-08,8.0952575,0.0486845275,0.0217723826,False,25694.9865614543
363,(2001 TB),2001-10-08,5.978099375,0.0486845275,0.0217723826,False,27901.5033789593
364,(2001 TB),2028-09-13,363.58988,0.0486845275,0.0217723826,False,53993.7044639242
365,(2001 TY1),2001-10-04,11.97815,0.0369309908,0.0165160412,False,21276.1986922397
366,(2001 TB2),1994-10-16,391.06084,0.1850934111,0.0827762899,False,34884.7475023652
367,(2001 TB2),2001-10-18,127.62503,0.1850934111,0.0827762899,False,30412.7558639374
368,(2001 TB2),2008-10-22,356.65664,0.1850934111,0.0827762899,False,37180.1922163413
369,(2001 TE45),2001-10-06,90.33817,0.097138403,0.0434416145,False,27021.5239181826
370,(2001 UO),2001-10-11,20.9968375,0.0558973165,0.0249980399,False,35486.1184150816
371,(2001 UO),2003-08-13,1265.12208,0.0558973165,0.0249980399,False,10629.4807358459
372,(2001 UZ4),2001-10-14,288.67424,0.2801502144,0.1252869847,False,29510.8576397154
373,(2001 UB5),2001-10-19,130.30406,0.1539539936,0.068850319,False,56197.1741011976
374,(2001 UC5),2001-10-23,55.6569,0.2029508896,0.090762397,False,42957.3063323775
375,(2001 UD5),1932-10-24,260.96624,0.1065101409,0.0476327831,False,56740.8531286645
376,(2001 UD5),2001-10-03,51.74351,0.1065101409,0.0476327831,False,34624.5810663549
377,(2001 UD5),2098-01-30,77.80453,0.1065101409,0.0476327831,False,28571.5086864206
378,(2001 UF5),2001-10-29,18.1271775,0.1065101409,0.0476327831,False,39772.2360878915
379,(2001 UN16),2001-06-11,62.17519,0.0771597762,0.0345069009,False,19036.3129544683
380,(2001 UN16),2001-10-19,57.22873,0.0771597762,0.0345069009,False,20085.5775580074
381,(2001 UP16),2001-11-01,285.19868,0.2555000322,0.1142630881,False,5745.128175178
382,(2001 UP16),2054-07-26,92.40185,0.2555000322,0.1142630881,False,20123.107705659
383,(2001 UQ16),2001-10-24,219.03844,0.2029508896,0.090762397,False,38517.2348813084
384,(2001 UT16),2001-10-26,23.2419575,0.0293353287,0.0131191578,False,17393.8125711541
385,(2001 UU16),2001-10-26,29.0022125,0.0386714948,0.0172944182,False,20869.1511599439
386,(2001 UD18),2001-10-26,12.08018875,0.0111529809,0.0049877647,False,13307.7859349486
387,(2001 UE18),2001-11-08,180.84198,0.1167860472,0.0522283081,False,18139.3690722465
388,(2001 UO27),2001-10-27,305.1138,0.4049402617,0.1810947904,False,49812.3436954043
389,(2001 VB),2001-11-07,151.96147,0.7715977618,0.3450690093,True,72667.0338764832
390,(2001 VB),2002-01-09,20.5283275,0.7715977618,0.3450690093,True,83657.276461565
391,(2001 VD2),2001-11-11,20.49535375,0.0280150214,0.0125286985,False,18546.4568510693
392,(2001 VJ5),2001-11-14,70.23036,0.2125156703,0.095039897,True,32920.4330445258
393,(2001 VM5),2001-11-08,13.84531,0.0352688224,0.0157726969,False,18624.8603172144
394,(2001 VG16),2001-11-13,15.784265,0.0321655483,0.0143848705,False,19467.1996951657
395,(2001 VF75),2001-12-01,152.17846,0.1757077669,0.0785789022,False,31012.2574111203
396,(2001 VF75),2002-03-22,413.72844,0.1757077669,0.0785789022,False,18412.6130102864
397,(2001 VE76),2001-11-24,36.21011,0.0703705522,0.0314706677,False,27550.5802827727
398,(2001 WH1),1904-01-15,1318.33408,0.3071786018,0.137374447,True,21212.9630788445
399,(2001 WH1),2001-12-11,64.369885,0.3071786018,0.137374447,True,55025.4067870704
400,(2001 WH1),2200-08-21,1332.44432,0.3071786018,0.137374447,True,22979.8148258588
401,(2001 WV1),2000-01-30,28.79037,0.1167860472,0.0522283081,False,30099.308427585
402,(2001 WV1),2001-11-26,30.4871675,0.1167860472,0.0522283081,False,24913.004096427
